"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","epx","eps","RMSE_delta","RMSE_theta"
"1",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"null","t",30,0.940822,0.940422,-0.000400000000000067,0.00254327219097292,3.55312845238095,0.183390737580979,2.92069165815859,0.181057642474904,0.713150431734537,0.939099096838936,0.342310336176618,15.168997776141,NA,0.542883523318981,0.183414354622766,3.94582441916395
"2",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"null","t",30,0.94026,0.940688,0.000427999999999984,0.00455240226918347,1.5465155361152,0.0995142118059352,0.62611733536823,0.10133686453086,0.289256130610817,0.9542,0.4762,16.2763071411035,NA,0.251984209978975,0.0995996438017455,0.900002920043559
"3",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"cauchy","t",30,0.545106,0.630082,0.0849760000000001,0.0641330835503357,1.76442752969253,0.148551198171363,1.5859009843959,0.147742208540428,0.989309046606843,0.956220428814748,0.634308796713756,15.168997776141,NA,0.542883523318981,0.150006285349232,1.80618849691781
"4",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"cauchy","t",30,0.545422,0.629994,0.0845720000000001,0.0785819827894828,1.12010628732044,0.0804547497712632,0.350780003970721,0.0814134415825497,0.303240453924072,0.9561,0.7736,16.2763071411035,NA,0.251984209978975,0.0806774260059086,0.414117602745507
"5",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"realistic","t",30,0.432182,0.55377,0.121588,0.0995783521656769,1.29687600274725,0.151245696153491,1.0984894107716,0.151117476478659,1.17406305970215,0.951820985675649,0.76109675448262,15.168997776141,NA,0.542883523318981,0.152838755565285,1.16798525124848
"6",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"realistic","t",30,0.43103,0.552514,0.121484,0.118703659712869,0.985206564177509,0.0788371164819659,0.276992768906646,0.0797923407265578,0.307663160209934,0.9516,0.8809,16.2763071411035,NA,0.251984209978975,0.0788861282311618,0.289801919602867
"7",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"large","t",30,0.22142,0.499574,0.278154,0.260339060723275,0.995635719907713,0.146609362441036,0.525960714979166,0.146581440691888,0.77353514560179,0.9474,0.8688,15.168997776141,NA,0.542883523318981,0.147687769354136,0.534584759064138
"8",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"large","t",30,0.219108,0.498234,0.279126,0.275393788433776,0.930635528927876,0.0758869816151731,0.19242097845113,0.0765996372644824,0.235524603671968,0.9477,0.9298,16.2763071411035,NA,0.251984209978975,0.0759787034756232,0.194844472800183
"9",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"worst","t",30,0.714376,0.828674,0.114298,0.109901676586021,1.97538085886336,0.169949794846065,1.51965456459176,0.170238044151577,0.591589986432387,0.948894899489949,0.503150325032503,15.168997776141,NA,0.542883523318981,0.170006648187004,1.86166430574749
"10",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"worst","t",30,0.715284,0.828668,0.113384,0.104915541797455,1.19713322208307,0.0926486911026765,0.31170964574413,0.0929202053737173,0.23324386196569,0.9509,0.6612,16.2763071411035,NA,0.251984209978975,0.0930349114438629,0.430640284826443
"11",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"unif","t",30,0.461078,0.626618,0.16554,0.143073760868159,1.25387045001567,0.155286168815555,0.867014966909686,0.15627009453399,0.86028791360233,0.9519,0.7605,15.168997776141,NA,0.542883523318981,0.156902919431546,0.936450344780596
"12",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"unif","t",30,0.460184,0.625228,0.165044,0.157665305564324,0.99096645044315,0.0839724716139182,0.247362135609801,0.0834630760390298,0.264403752874828,0.9471,0.8713,16.2763071411035,NA,0.251984209978975,0.0842960326499734,0.26355819326985
