"cs" "pval_difference"
"1" 1 NA
"2" 1.04880884817015 0.00133561050003772
"3" 1.09544511501033 0.000564716136022936
"4" 1.14017542509914 0.000579293319339813
"5" 1.18321595661992 0.000809721423524756
"6" 1.22474487139159 0.00114630546813599
"7" 1.26491106406735 0.00152511186238669
"8" 1.30384048104053 0.00190141783421582
"9" 1.34164078649987 0.00224984943849593
"10" 1.37840487520902 0.00256075982072601
"11" 1.4142135623731 0.00283564541669756
