"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","epx","eps","RMSE_delta","RMSE_theta"
"1",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"null","normal",50,0.950044,0.949808,-0.000236000000000014,0.00379988585642109,3.82514607142857,0.186956057072222,3.02957380137421,0.183250661938253,0.699177431989102,0.935816449348044,0.31465295887663,15.168997776141,NA,0.542883523318981,0.186999614038741,4.21127023084092
"2",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"null","normal",50,0.950162,0.95031,0.000148000000000037,-0.00993548166768047,1.61014583337309,0.101170399568865,0.703669360143996,0.102198158795458,0.290261415837611,0.9512,0.4538,16.2763071411035,NA,0.251984209978975,0.101671659529419,0.999728799756527
"3",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"cauchy","normal",50,0.54779,0.633396,0.085606,0.0589974861619576,1.83075777111777,0.146879919943993,1.6862318715474,0.147437112411879,1.00609013311439,0.952509018036072,0.619442885771543,15.168997776141,NA,0.542883523318981,0.149270639750163,1.92605502338806
"4",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"cauchy","normal",50,0.548094,0.634722,0.086628,0.0739258762283682,1.12183194952754,0.0805536303833673,0.344181764865433,0.0814952802158773,0.303023610918169,0.9523,0.7705,16.2763071411035,NA,0.251984209978975,0.0815489504300945,0.40947588585541
"5",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"realistic","normal",50,0.433142,0.554986,0.121844,0.094846323954024,1.30101780580531,0.151753083060644,1.07815313641933,0.15113363566617,1.15428721910675,0.953332248372559,0.759341261892839,15.168997776141,NA,0.542883523318981,0.154135890467776,1.15031711547022
"6",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"realistic","normal",50,0.43362,0.55448,0.12086,0.117214487607423,0.995230920320301,0.0786973143379482,0.276949373310597,0.0795732841943605,0.303412728695485,0.9526,0.8716,16.2763071411035,NA,0.251984209978975,0.0787817050120791,0.29286495789388
"7",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"large","normal",50,0.217446,0.5,0.282554,0.263526224103509,0.999244619253539,0.144632381217255,0.522943064533226,0.1460697893238,0.745859799409206,0.9531,0.8666,15.168997776141,NA,0.542883523318981,0.145878654888714,0.532277130068709
"8",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"large","normal",50,0.216888,0.500632,0.283744,0.276894053944973,0.93837793175676,0.076101244316253,0.196855255117707,0.0764430549785396,0.233151397382889,0.9459,0.922,16.2763071411035,NA,0.251984209978975,0.0764089075137108,0.200561354984913
"9",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"worst","normal",50,0.717658,0.834516,0.116858,0.119936090004041,1.97181163697414,0.17349263699394,1.50161519223832,0.171092502767514,0.574320561856484,0.9447,0.4918,15.168997776141,NA,0.542883523318981,0.173519940436781,1.84489250925741
"10",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"worst","normal",50,0.718916,0.834748,0.115832,0.115913629810945,1.21915968538363,0.0937338054439057,0.324503635147553,0.0930279119269297,0.229227524179246,0.9495,0.6381,16.2763071411035,NA,0.251984209978975,0.0937338409883112,0.45515438479504
"11",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"unif","normal",50,0.461978,0.628756,0.166778,0.145463942884495,1.27282413382369,0.154216519681644,0.908769672744742,0.156093197479839,0.840053514705756,0.952785925777733,0.751525547664299,15.168997776141,NA,0.542883523318981,0.155682445938654,0.982272952321284
"12",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"unif","normal",50,0.460522,0.627012,0.16649,0.161826438941277,1.00377910707363,0.0833041891628823,0.246443087735594,0.0831676227126355,0.261821826763294,0.9488,0.8629,16.2763071411035,NA,0.251984209978975,0.0834346255090397,0.267402876868693
