"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","epx","eps","RMSE_delta","RMSE_theta"
"1",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"null","lognormal",185,0.952004,0.951882,0.000121999999999955,0.016443584442978,4.10145357142857,0.186533360477359,3.17707157157227,0.181967696662288,0,0.937115877801226,-0.0049,15.168997776141,NA,0.542883523318981,0.187246064550648,4.51033133382742
"2",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"null","lognormal",185,0.951544,0.952148,-0.000604000000000049,0.0177769467405819,1.72299481781103,0.0598845526930936,0.812452386509405,0.0595628873327139,0,0.9364,0,16.2763071411035,NA,0.251984209978975,0.0626419895464058,1.156459835225
"3",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"cauchy","lognormal",185,0.54918,0.636106,-0.0869259999999999,-0.0613196144442903,1.82780802614053,0.145773830752813,1.67256296773583,0.147595409748513,0,0.955623362051693,-0.0018,15.168997776141,NA,0.542883523318981,0.148005732029463,1.91266688537552
"4",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"cauchy","lognormal",185,0.549932,0.634826,-0.084894,-0.0783853153434443,1.12269830391411,0.0485322762955935,0.354568570266,0.0489479393110919,0,0.9511,0,16.2763071411035,NA,0.251984209978975,0.0489667725952029,0.418704437027717
"5",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"realistic","lognormal",185,0.432586,0.558434,-0.125848,-0.1052708200217,1.26746859140859,0.150233425644919,1.03054975205009,0.151114562512555,0,0.952958472625363,-9e-04,15.168997776141,NA,0.542883523318981,0.151636085800401,1.09410509418534
"6",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"realistic","lognormal",185,0.433306,0.55827,-0.124964,-0.118573527989715,0.992895629554999,0.0477109289810516,0.268638779293286,0.0484030798980944,0,0.9512,0,16.2763071411035,NA,0.251984209978975,0.048137001119193,0.284247061076463
"7",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"large","lognormal",185,0.220452,0.52606,-0.305608,-0.261430739865288,1.10819089936594,0.14400467955745,0.574842841702969,0.144178773285865,0,0.9463,0,15.168997776141,NA,0.542883523318981,0.15062860965784,0.611381830966496
"8",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"large","lognormal",185,0.22093,0.52572,-0.30479,-0.281449445553894,0.967020455968531,0.0493155571916457,0.201290763544636,0.0493634987022003,0,0.9209,0,16.2763071411035,NA,0.251984209978975,0.0545601105476711,0.212154926896861
"9",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"worst","lognormal",185,0.73512,0.841744,-0.106624,-0.0812676783484522,2.11797634587635,0.171944085022542,1.75852572622647,0.170814408129731,0,0.944683495048515,-3e-04,15.168997776141,NA,0.542883523318981,0.173803657677092,2.13913045626363
"10",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"worst","lognormal",185,0.73664,0.841436,-0.104796,-0.0880903177907993,1.20397481389067,0.056011151677612,0.347177016934844,0.0567680309457553,0,0.9457,0,16.2763071411035,NA,0.251984209978975,0.0584493706580941,0.461446170823471
"11",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"unif","lognormal",185,0.460394,0.62752,-0.167126,-0.145144686378018,1.21392734039653,0.15899287033768,0.804152801769444,0.157118840651001,0,0.945778471388555,-4e-04,15.168997776141,NA,0.542883523318981,0.160505174267879,0.863256684678483
"12",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"unif","lognormal",185,0.459916,0.627492,-0.167576,-0.162932978302323,0.982638505585708,0.051200913456645,0.240758241511744,0.0512627071508059,0,0.95,0,16.2763071411035,NA,0.251984209978975,0.0514110026091686,0.25454597514254
