"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","epx","eps","RMSE_delta","RMSE_theta"
"1",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"null","t",30,0.940794,0.940784,1.00000000000655e-05,-0.00486197798926116,3.56888845238095,0.185438488313855,2.91155776902197,0.180885264418679,0,0.937493477170095,-0.0035,15.168997776141,NA,0.542883523318981,0.185502477389537,3.94970052201488
"2",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"null","t",30,0.940418,0.94078,-0.000361999999999973,-0.00150769375266931,1.51050987615679,0.0601400777075461,0.605654588147882,0.0595364452908501,0,0.9457,0,16.2763071411035,NA,0.251984209978975,0.0601509896913143,0.85996499290934
"3",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"cauchy","t",30,0.545484,0.630448,-0.084964,-0.0625136688978758,1.80859198051948,0.144775536043282,1.6310158587222,0.147025107759426,0,0.954617383027753,-0.0019,15.168997776141,NA,0.542883523318981,0.146505881121594,1.86701690363736
"4",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"cauchy","t",30,0.545444,0.63008,-0.0846359999999999,-0.086013570469587,1.12229151615269,0.0484174428650478,0.346592675880478,0.0487136694265998,0,0.9548,0,16.2763071411035,NA,0.251984209978975,0.04843703618089,0.411752354124966
"5",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"realistic","t",30,0.432098,0.552454,-0.120356,-0.096442025876774,1.30334096300758,0.149280007197601,1.05604880379392,0.150109681283643,0,0.957546500450586,-0.0013,15.168997776141,NA,0.542883523318981,0.151183328139323,1.13045256797198
"6",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"realistic","t",30,0.431864,0.55216,-0.120296,-0.119061390893846,0.990156710700874,0.0479506278313261,0.27152010489344,0.0482956407524761,0,0.9543,0,16.2763071411035,NA,0.251984209978975,0.0479665192510708,0.286096836483289
"7",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"large","t",30,0.220032,0.498588,-0.278556,-0.256298902037045,1.00168650397246,0.146473091818038,0.537248806756138,0.146586997140722,0,0.9493,0,15.168997776141,NA,0.542883523318981,0.148154463437549,0.546787367676902
"8",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"large","t",30,0.220328,0.499462,-0.279134,-0.272704796730539,0.919215022825005,0.0491962355752679,0.19106770956828,0.049377160829419,0,0.9486,0,16.2763071411035,NA,0.251984209978975,0.0496145568302016,0.192031473310586
"9",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"worst","t",30,0.715032,0.828398,-0.113366,-0.1134943741244,1.96348576701077,0.171599210911727,1.52535242285593,0.170578033469326,0,0.943294339433943,-1e-04,15.168997776141,NA,0.542883523318981,0.171599258930344,1.85948971240686
"10",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"worst","t",30,0.71579,0.828812,-0.113022,-0.125829328306211,1.21075438372053,0.0562406622492707,0.316691002995717,0.0563301659466616,0,0.943,0,16.2763071411035,NA,0.251984209978975,0.0576804971249348,0.443690746331225
"11",5e+05,1.96,1.4142135623731,50,1,0.9,1e-04,2,10000,"unif","t",30,0.460764,0.624916,-0.164152,-0.146850512517712,1.23211537537626,0.157765230085812,0.811470563442894,0.15629788291213,0,0.949194929492949,-1e-04,15.168997776141,NA,0.542883523318981,0.158711087492743,0.876803910743811
"12",5e+05,1.96,1.4142135623731,500,1,0.9,1e-04,2,10000,"unif","t",30,0.459536,0.623316,-0.16378,-0.161850316317038,0.980735056557052,0.0504578163719273,0.236008098584176,0.0511483783611173,0,0.955,0,16.2763071411035,NA,0.251984209978975,0.0504947018224627,0.24943530615089
