"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","epx","eps","RMSE_delta","RMSE_theta"
"1",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"null","lognormal",185,0.951596,0.95122,-0.000376000000000043,-0.0160179612704926,4.02003916666667,0.185303672019985,3.15439313024505,0.182105086195813,0.687717204871148,0.936581447963801,0.30581221719457,15.168997776141,NA,0.542883523318981,0.185962689312877,4.43676012667703
"2",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"null","lognormal",185,0.951868,0.95181,-0.0000580000000000025,-0.025880689402097,1.67578270531199,0.1011965940881,0.77071615516105,0.102203939340473,0.302422972367966,0.9435,0.4308,16.2763071411035,NA,0.251984209978975,0.104439273948974,1.09354569986234
"3",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"cauchy","lognormal",185,0.54961,0.636082,0.086472,0.0588204917527598,1.84546022477522,0.146930329373064,1.69741881104961,0.147168804863653,1.00344443525256,0.952918493287918,0.615410979763574,15.168997776141,NA,0.542883523318981,0.149509623763905,1.94296825932311
"4",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"cauchy","lognormal",185,0.54939,0.6363,0.0869099999999999,0.0670046133250343,1.12960024848035,0.0801798998644705,0.350656704521653,0.0815789488069356,0.302714442159163,0.9452,0.766,16.2763071411035,NA,0.251984209978975,0.082613804905454,0.419137684452524
"5",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"realistic","lognormal",185,0.43308,0.558116,0.125036,0.103573589438767,1.2951018990405,0.148767920889009,1.04506168902873,0.150431495442206,1.11613316964578,0.956057057057057,0.75885985985986,15.168997776141,NA,0.542883523318981,0.150308114726842,1.11725531750849
"6",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"realistic","lognormal",185,0.433426,0.558288,0.124862,0.113627484726188,0.985221506782123,0.0793508492272119,0.268169280592355,0.080075637030733,0.305013059854046,0.9503,0.8804,16.2763071411035,NA,0.251984209978975,0.0801421961672953,0.281384911236613
"7",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"large","lognormal",185,0.220874,0.525488,0.304614,0.257444106584219,1.10767363909912,0.144534208266329,0.586391601859085,0.144309102020619,0.685754080999895,0.9438,0.815,15.168997776141,NA,0.542883523318981,0.152036627836948,0.622079939483291
"8",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"large","lognormal",185,0.22008,0.5262,0.30612,0.277014786924271,0.966126804046638,0.0769691552348184,0.20233616530889,0.0764472685541874,0.224726247301502,0.9225,0.8951,16.2763071411035,NA,0.251984209978975,0.0822882998107579,0.212867747686983
"9",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"worst","lognormal",185,0.73464,0.840734,0.106094,0.0830378603551972,2.07491843489843,0.170912706609589,1.69548398587749,0.170556596753032,0.679460303755791,0.948479551820728,0.500100200080032,15.168997776141,NA,0.542883523318981,0.172460832817008,2.06278919791413
"10",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"worst","lognormal",185,0.736016,0.84242,0.106404,0.085504259053189,1.23423444290657,0.0938206994180329,0.355414242111463,0.0939478306581279,0.250290797472181,0.9438,0.6381,16.2763071411035,NA,0.251984209978975,0.0961203558614547,0.487885177393955
"11",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"unif","lognormal",185,0.461132,0.626942,0.16581,0.144433890326012,1.24223741990036,0.15774909640261,0.830155450874377,0.156546932905797,0.823496965363437,0.947994809480948,0.759075917591759,15.168997776141,NA,0.542883523318981,0.15919081468676,0.897933474259923
"12",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"unif","lognormal",185,0.461172,0.627804,0.166632,0.159618117724407,0.976757980044059,0.0831911501372706,0.236563130049097,0.0839574084365482,0.266461231722009,0.9522,0.8878,16.2763071411035,NA,0.251984209978975,0.0834862983113863,0.248704447083421
