"","popsizes","cvs","cs","ns","sigma_Ys","theta0","J_coeffs","eps_coeffs","nsims","dgps","noise_dgp","nu","beta_c","beta_1","delta0","Mean_deltahat","Mean_thetahat","SD_deltahat","SD_thetahat","SD_EST_deltahat","SD_Est_thetahat","Cover_deltahat","Cover_thetahat","J","eps","RMSE_delta","RMSE_theta"
"1",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"null","normal",50,0.950338,0.95009,-0.000248000000000026,-0.000281656692326666,14.6634356731602,0.188039317599687,31.5966603032982,0.18448553431467,3.53432003454401,0.942270252083961,0.869155860198855,15.168997776141,0.542883523318981,0.188039320611751,34.4642003222364
"2",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"null","normal",50,0.949758,0.950002,0.000244000000000022,-0.00573455750107248,1.61700307571503,0.102061531898403,0.688559868195819,0.102133521104538,0.708410990610234,0.9506,0.9959,16.2763071411035,0.251984209978975,0.102236487827205,0.994086566992359
"3",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"cauchy","normal",50,0.549094,0.634902,0.085808,0.0593877284114338,2.56428193578644,0.147345130103413,9.13425574288379,0.147854473557516,1.94330815435122,0.952295569810564,0.952095108750125,15.168997776141,0.542883523318981,0.149695083807069,9.28463582151668
"4",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"cauchy","normal",50,0.548882,0.634922,0.08604,0.0764193467424338,1.13618512747429,0.0807054455391156,0.352311503862033,0.0813494916109515,0.355555889241018,0.9501,0.9825,16.2763071411035,0.251984209978975,0.0812768473107162,0.424154229253432
"5",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"realistic","normal",50,0.432892,0.553758,0.120866,0.0984663830583057,1.39168938973445,0.149645077282632,3.44030059964515,0.151111654240687,1.29711119931803,0.952321837123109,0.925576369828709,15.168997776141,0.542883523318981,0.151312233458037,3.47525922369774
"6",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"realistic","normal",50,0.432156,0.555546,0.12339,0.113242898922033,0.996640471402695,0.079606797637915,0.277324258333665,0.0796237473484222,0.278727428080124,0.9484,0.962,16.2763071411035,0.251984209978975,0.0802508933934722,0.29368031083689
"7",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"large","normal",50,0.21788,0.500758,0.282878,0.260625714879752,1.00139923285521,0.144995255226954,0.529764782337504,0.146223961498757,0.557388382069102,0.9499,0.9221,15.168997776141,0.542883523318981,0.146692836332938,0.539381617251393
"8",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"large","normal",50,0.217428,0.501278,0.28385,0.279202526296613,0.919400281345988,0.0769439388910361,0.189457018196033,0.0770411837572425,0.19203226014601,0.9488,0.9476,16.2763071411035,0.251984209978975,0.0770841666225378,0.1904477163424
"9",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"worst","normal",50,0.717598,0.835292,0.117694,0.113648379917811,2.29214033621934,0.171608328793531,5.67398374390183,0.171057061196211,2.0242672814508,0.947094719471947,0.985398549854986,15.168997776141,0.542883523318981,0.171656009370945,5.84227235258603
"10",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"worst","normal",50,0.718602,0.833718,0.115116,0.108529087818688,1.17685167217554,0.0934966246294263,0.308797631758523,0.0936198560553302,0.31056840367858,0.9487,0.9665,16.2763071411035,0.251984209978975,0.0937283640590199,0.414732233816064
"11",500000,1.96,1.4142135623731,50,1,0.9,0.0001,2,10000,"unif","normal",50,0.461292,0.62701,0.165718,0.144356240653049,1.23821489478238,0.157559337094921,1.29480575111391,0.157162626055454,0.948413296083777,0.950590158031606,0.950490138027606,15.168997776141,0.542883523318981,0.15900084738198,1.33824932212585
"12",500000,1.96,1.4142135623731,500,1,0.9,0.0001,2,10000,"unif","normal",50,0.460856,0.6276,0.166744,0.153040399072781,0.992863918796218,0.084091918297786,0.244216951093697,0.0834684882222711,0.244914699924557,0.9446,0.9624,16.2763071411035,0.251984209978975,0.0852011701878208,0.261276915581326
